ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
purchased-goods-and-services,average-data-method,materials,others,Clothing - Recycled,,kg,"0,15225",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,others,Food and drink,,kg,"3,7014",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,organic,Compost derived from garden waste,,kg,"0,11202",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,organic,Compost derived from food and garden waste,,kg,"0,11483",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,electrical items,Electrical items - fridges and freezers,,kg,"4,36333",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,electrical items,Electrical items - large,,kg,"3,267",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,electrical items,Electrical items - IT,,kg,"24,86548",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,electrical items,Electrical items - small,,kg,"5,64795",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,electrical items,Batteries - Alkaline,,kg,"4,63348",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,electrical items,Batteries - Li ion,,kg,"6,308",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,electrical items,Batteries - NiMh,,kg,"28,38",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,metal,aluminium cans and foil (excl. forming) - Primary,,kg,"9,12264",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,metal,mixed cans - Primary,,kg,"5,26856",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,metal,scrap metal - Primary,,kg,"3,68268",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,metal,steel cans - Primary,,kg,"3,10064",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,metal,aluminium cans and foil (excl. forming) - Recycled,,kg,"0,9994",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,metal,mixed cans - Recycled,,kg,"1,47379",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,metal,scrap metal - Recycled,,kg,"1,63318",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,metal,steel cans - Recycled,,kg,"1,74064",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,average plastics - Primary,,kg,"3,11629",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,average plastic film - Primary,,kg,"2,57416",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,average plastic rigid - Primary,,kg,"3,27671",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,HDPE (incl. forming) - Primary,,kg,"3,26984",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,LDPE and LLDPE (incl. forming) - Primary,,kg,"2,60064",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,PET (incl. forming) - Primary,,kg,"4,03239",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,PP (incl. forming) - Primary,,kg,"3,10473",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,PS (incl. forming) - Primary,,kg,"3,77795",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,PVC (incl. forming) - Primary,,kg,"3,41308",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,average plastics - Recycled,,kg,"2,32653",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,average plastic film - Recycled,,kg,"1,89463",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,average plastic rigid - Recycled,,kg,"2,74883",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,HDPE (incl. forming) - Recycled,,kg,"2,35062",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,LDPE and LLDPE (incl. forming) - Recycled,,kg,"1,79722",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,PET (incl. forming) - Recycled,,kg,"3,12527",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,PP (incl. forming) - Recycled,,kg,"2,54131",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,PS (incl. forming) - Recycled,,kg,"3,19896",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,plastics,PVC (incl. forming) - Recycled,,kg,"2,48967",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,paper and board,board - Primary,,kg,"0,82887",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,paper and board,mixed - Primary,,kg,"0,88416",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,paper and board,paper - Primary,,kg,"0,9194",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,paper and board,board - Recycled,,kg,"0,71956",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,paper and board,mixed - Recycled,,kg,"0,73167",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,paper and board,paper - Recycled,,kg,"0,7394",DEFRA,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,Crude palm kernel oil refined,,kg,"1,12",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,"Palm kernel oil, crude from trees",,kg,"0,79",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,"Potatoe starch, DE",,kg,"0,64",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,"Potatoes, DE",,kg,"0,04",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,"Rape cake, Europe",,kg,"0,21",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,Soy meal at coast Brazil,,kg,"5,94",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,Soy meal at coast USA,,kg,"0,49",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,"Soy oil, refined at coast Brazil",,kg,"6,19",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,"Soy oil, refined at coast USA",,kg,"0,52",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,"Soybean grain, harvested and transported to coast Brazil",,kg,"5,69",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,"Soybean grain, harvested and transported to coast USA",,kg,"0,35",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,"Soybean oil, crude, degummed at coast Brazil",,kg,"5,95",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|others,"Soybean oil, crude, degummed at coast USA",,kg,"0,49",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant oils,Palm oil,,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant oils,"Rape oil, Europe",,kg,"0,64",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant oils,Soybean oil from Brazil in Rotterdam,,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant oils,Soybean oil from USA in Rotterdam,,kg,"0,56",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"bio-Cotton, China",,kg,"0,49",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"bio-Cotton, India",,kg,"0,61",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"bio-Cotton, USA",,kg,"0,89",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"Cotton, China",,kg,"0,88",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"Cotton, India",,kg,"1,34",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"Cotton, trade mix, China, India, USA",,kg,"1,21",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"Cotton, USA",,kg,"1,45",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"Jute fibres, not degummed, Bangladesh, rainfed",,kg,"1,15",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"Jute fibres, not degummed, trade mix",,kg,"1,15",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"Jute fibres, not degummed, Bangladesh",,kg,"1,15",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"Jute fibres, not degummed, India",,kg,"1,15",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"Jute fibres, not degummed, India, rainfed",,kg,"1,15",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"Kenaf fibres, not degummed, Italy",,kg,"0,4",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,"Kenaf fibres, not degummed, India",,kg,"0,4",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|agricultural|plant production,Linseed,,kg,"0,3",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,Alumina,,kg,"4,27",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,Aluminium Nitride,,kg,"5,32",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,Boron Carbide,,kg,"40,88",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,Germanium,,kg,"852,84",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,Glaze (in addition to Porcelain and Stoneware),,kg,0,IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,Porcelain,,kg,"0,37",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,PZT Piezo-electric ceramic,,kg,"226,55",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,"Silicon (purified) for electronics and PV cells, gross",,kg,"219,53",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,Silicon carbide,,kg,"17,4",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,Silicon Nitride,,kg,"3,46",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,Stoneware,,kg,"0,36",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,Tungsten Carbide,,kg,"2,74",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|ceramics,Zirconia,,kg,"0,32",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals,HCL,,kg,"0,18",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals,Phosphoric acid,,kg,"0,21",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals,Sulphuric acid,,kg,"0,09",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|acids organic,Acetic acid trade mix.,,kg,"1,99",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|fertilisers inorganic and organic,Fertilizer-N,,kg,"4,31",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|fertilisers inorganic and organic,Fertilizer-P,,kg,"1,23",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|fertilisers inorganic and organic,Fertilizers-K,,kg,"0,79",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|gases,Argon,,kg,"2,24",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|gases,"Carbon dioxide, liquid",,kg,"0,49",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|gases,Carbon monoxide,,kg,"1,5",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|gases,"Hydrogen, methane to hydrogen (SMR)",,kg,"10,52",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|gases,"Nitrogen, liquid",,kg,"0,24",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|gases,"Oxigen, liquid",,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Boron,,kg,"51,42",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Cobalt oxide (CoO),,kg,"5,02",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Graphite for batteries,,kg,"9,26",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,"H2O2, 70% in H2O",,kg,"0,53",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,KOH,,kg,"1,82",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Lime,,kg,"0,61",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Manganese dioxide,,kg,"0,7",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Nickel in FerroNickel (27%),,kg,"45,1",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Nickel in Nickel Sufate (22%) for car batteries,,kg,"24,6",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Silicagel,,kg,"3,49",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Sodium silicate,,kg,"1,33",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Sodium sulphate,,kg,"3,49",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Sulphur,,kg,0,IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Titanium dioxide,,kg,"4,31",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Urea (AdBlue),,kg,"5,38",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,V2O5 vanadium pentoxide,,kg,"17,77",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|inorganic,Zinc Oxide,,kg,"3,05",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,Acetic Anhydride trade mix,,kg,"1,76",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,"Acetic Anhydride, Halcon process",,kg,"0,73",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,"Acetic anhydride, Ketene process",,kg,"3,58",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,Acrylonitrile,,kg,"3,46",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,Benzene,,kg,"1,89",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,Dipropylene glycol monomethyl ether,,kg,,IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,"Ethanol, bio-based from agricultural waste",,kg,"1,46",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,Pentane blowing agent*,,kg,"2,32",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,Phenol,,kg,"1,87",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,Propylene,,kg,"1,47",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,Styrene,,kg,"3,45",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,Toluene,,kg,"1,24",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|organic,Xylene,,kg,"0,81",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|others,Carbon black,,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|others,Chlorine,,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|others,Ethylene glycol,,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|others,Methanol,,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|others,"Pigments (general, e.g. for offset).",,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|others,Quicklime,,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|others,Sodium chloride,,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|others,Sodium hydroxide,,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|chemicals|pesticides,Pesticides (unspecified),,kg,"19,3",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|binders,Cement (blastfurnace CEM III B 42.5 N),,kg,"0,26",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|binders,Cement (Portland CEM I 52.5 N)*,,kg,"0,91",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|binders,"Gypsum, from exhaust gas desulferization",,kg,"0,01",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|bitumen,Bitumen,,kg,"0,46",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|bricks,"Red Clay Brick, for housing and roads, packed",,kg,"0,28",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|bricks,"Concrete blocks, light (439 kg/m3)",,kg,"0,22",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|bricks,Roof tiles,,kg,"0,36",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|bricks,"Sand-lime bricks, light (600 kg/m3)",,kg,"0,13",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|concrete,Concrete,,m3,"308,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|concrete,"Concrete (reinforced, 40 kg steel per 1000 kg)",,m3,"379,16",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|insulation,cork slab insulation,,kg,"1,08",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|insulation,glasswool,,kg,"1,24",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|insulation,stonewool,,kg,"1,27",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|others,blastfurnace slags,,kg,0,IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|others,Clinker,,kg,"0,34",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|others,crushed concrete aggregate (recycled),,kg,"0,01",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|others,Gravel,,kg,"0,01",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|others,Ground (earthmoving),,kg,0,IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|others,Linoleum,,kg,"1,64",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|others,Plasticizers for concrete,,kg,"1,88",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|others,Sand,,kg,0,IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|paints,"Solvent based paint, transparent, incl evaporation solvent",,kg,"3,74",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|paints,"Solvent based paint, white, incl evaporation solvent",,kg,"5,46",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|paints,"Water based paint, transparent",,kg,"2,26",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|construction|paints,"Water based paint, white",,kg,"4,4",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,AA cell battery (Alkaline),,p,"0,07",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,AA cell battery (Li-ion),,p,"0,18",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,"Computer desktop, including 27 inch display",,p,"1072,63",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,"Computer laptop, 15 inch display",,p,"570,51",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,"Electric cord, 6A (1320W), 3x0.75 mm2, domestic (per m)",,m,"0,16",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,"Electric motor, less than 500 W, estimate",,kg,"2,91",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,"IC die (not packaged), 1 mm2 = 1.8 mg (laptop 850 mg)",,kg,"33003,85",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,IC package (laptop: 21 g),,kg,"1356,54",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,"LCD flat screen, 27 inch, including casing and electronics",,p,"342,83",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,Lead battery cars (39 Wh per kg),,kg,"0,96",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,LED light bulb 8 watt.,,p,"14,74",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,Lithium-ion LiCoO2 laptop battery (180 Wh/kg),,kg,"80,34",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,Lithium-ion LiFePO4 battery (118 Wh per kg),,kg,"94,11",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,"Lithium NMC 811 (241 Wh/kg cell, 165 Wh/kg total)",,kg,"42,74",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,Mica (fire proof electric insulation) estimate,,kg,"2,4",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,NiCd battery AA-cell,,p,"0,21",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,NiCd battery C-cell,,p,"0,41",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,NiMH battery for laptops (54 Wh per kg),,kg,"61,02",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,PCB = Printed Circuit Board (including ICs),,kg,"475,02",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,PV cell,,m2,"425,29",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,solder Lead Tin/Lead 60/40 (normal),,kg,"10,86",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,"solder leadfree electronic industry (Ag3.9, Cu0.6)",,kg,"18,48",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|electronics|others,solder Tin/Lead 63/37 solder electronic industry,,kg,"11,31",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fibers,Aramid st gr,,kg,"14,84",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fibers,Carbon fibre,,kg,"88,88",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fibers,Glass fibre,,kg,"2,16",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|biofuels,biodiesel (palm oil methyl ester),,kg,"1,58",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|biofuels,biodiesel (rape methyl ester),,kg,"1,02",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|biofuels,"biodiesel (soybean ester, 50% Brazil, 50% USA)",,kg,"3,78",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|biofuels,ethanol,,kg,"1,48",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|biofuels,"petrol (85% ethanol), excluding combustion CO2",,kg,"1,38",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|coal,Anthracite coal at mine,,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|coal,"Anthracite coal (33 MJ/kg), including combustion",,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|coal,"Bituminous coal, at mine US",,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|coal,"Bituminous coal (26.4 MJ/kg), US, including combustion",,kg,"1,2",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|lignite,Idemat2021 Lignite at open pit mine (excluding combustion),,kg,"0,05",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|LPG,LPG (excluding combustion),,kg,"0,27",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|LPG,LPG including combustion,,kg,"3,28",IDEMAT,2022
purchased-goods-and-services,average-data-method,materials,materials|fuels|natural gas,"CNG (compressed natural gas) for transport, including combustion",,kg,"5,77",IDEMAT,2022
