ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (compressed),,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (compressed),,tonne,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (compressed),,l,"0,55701",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (compressed),,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (compressed),,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (compressed),,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (compressed),,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (compressed),,gj,"11,37",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (compressed),,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (liquified),,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (liquified),,tonne,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (liquified),,l,"0,55701",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (liquified),,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (liquified),,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (liquified),,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (liquified),,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (liquified),,gj,"11,37",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biomethane (liquified),,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biopropane,,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biopropane,,tonne,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biopropane,,l,"0,24578",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biopropane,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biopropane,,kg,"0,4773",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biopropane,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biopropane,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biopropane,,gj,"10,29",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Biopropane,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Methanol (bio),,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Methanol (bio),,tonne,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Methanol (bio),,l,"0,41584",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Methanol (bio),,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Methanol (bio),,kg,"0,52373",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Methanol (bio),,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Methanol (bio),,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Methanol (bio),,gj,"19,54",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Methanol (bio),,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Off road biodiesel,,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Off road biodiesel,,tonne,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Off road biodiesel,,l,"0,36333",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Off road biodiesel,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Off road biodiesel,,kg,"0,40824",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Off road biodiesel,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Off road biodiesel,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Off road biodiesel,,gj,"10,97",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Off road biodiesel,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Renewable petrol,,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Renewable petrol,,tonne,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Renewable petrol,,l,"0,45725",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Renewable petrol,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Renewable petrol,,kg,"0,51284",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Renewable petrol,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Renewable petrol,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Renewable petrol,,gj,"18,28",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biofuel,Renewable petrol,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Biogas,,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Biogas,,tonne,"157,83",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Biogas,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Biogas,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Biogas,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Biogas,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Biogas,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Biogas,,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Biogas,,kwh,"0,02841",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Landfill gas,,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Landfill gas,,tonne,0,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Landfill gas,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Landfill gas,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Landfill gas,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Landfill gas,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Landfill gas,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Landfill gas,,gj,0,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biogas,Landfill gas,,kwh,0,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biodiesels,,tj,"0,019",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biodiesels,,tonne,"0,00052",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biodiesels,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biodiesels,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biodiesels,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biodiesels,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biodiesels,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biodiesels,,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biodiesels,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biogasoline,,tj,"0,014",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biogasoline,,tonne,"0,00037",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biogasoline,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biogasoline,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biogasoline,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biogasoline,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biogasoline,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biogasoline,,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Biogasoline,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Charcoal,,tj,13327,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Charcoal,,tonne,"393,14029",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Charcoal,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Charcoal,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Charcoal,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Charcoal,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Charcoal,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Charcoal,,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Charcoal,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Grass/straw,,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Grass/straw,,tonne,"68,65",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Grass/straw,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Grass/straw,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Grass/straw,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Grass/straw,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Grass/straw,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Grass/straw,,gj,"0,01604",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Grass/straw,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Landfill gas,,tj,0,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Landfill gas,,tonne,0,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Landfill gas,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Landfill gas,,m3,0,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Landfill gas,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Landfill gas,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Landfill gas,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Landfill gas,,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Landfill gas,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,tonne,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other biogas,,tj,3132,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other biogas,,tonne,"157,83",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other biogas,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other biogas,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other biogas,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other biogas,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other biogas,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other biogas,,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other biogas,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other liquid biofuels,,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other liquid biofuels,,tonne,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other liquid biofuels,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other liquid biofuels,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other liquid biofuels,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other liquid biofuels,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other liquid biofuels,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other liquid biofuels,,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other liquid biofuels,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other primary solid biomass fuels,,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other primary solid biomass fuels,,tonne,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other primary solid biomass fuels,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other primary solid biomass fuels,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other primary solid biomass fuels,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other primary solid biomass fuels,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other primary solid biomass fuels,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other primary solid biomass fuels,,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Other primary solid biomass fuels,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Peat,,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Peat,,tonne,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Peat,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Peat,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Peat,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Peat,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Peat,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Peat,,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Peat,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sludge gas,,tj,3132,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sludge gas,,tonne,"157,83",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sludge gas,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sludge gas,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sludge gas,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sludge gas,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sludge gas,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sludge gas,,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sludge gas,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sulphite lyes (Black liqour),,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sulphite lyes (Black liqour),,tonne,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sulphite lyes (Black liqour),,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sulphite lyes (Black liqour),,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sulphite lyes (Black liqour),,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sulphite lyes (Black liqour),,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sulphite lyes (Black liqour),,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sulphite lyes (Black liqour),,gj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Sulphite lyes (Black liqour),,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood chips,,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood chips,,tonne,"30,4",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood chips,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood chips,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood chips,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood chips,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood chips,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood chips,,gj,"0,00792",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood chips,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood logs,,tj,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood logs,,tonne,"52,14",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood logs,,l,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood logs,,m3,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood logs,,kg,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood logs,,kwh_net_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood logs,,kwh_gross_cv,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood logs,,gj,"0,01277",DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood logs,,kwh,,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood or Wood waste,,tj,3342,DEFRA,2022
fuel-and-energy-related-activities,automatic-method,fuel,Biomass,Wood or Wood waste,,tonne,"52,14",DEFRA,2022
